Vendor,Model,Version,Date,Checksum,Description,Download
TpLink,Archer AX20,Archer AX20(EU)_V3_1.1.1 Build 20220603,2022-07-21,,New Features/Enhancement: 1. Added VPN client; 2. Added L2TP/IPsec VPN server; 3. Optimized Online Client List feature under AP mode.,https://static.tp-link.com/upload/firmware/2022/202207/20220721/Archer AX20(EU)_V3_220603.zip
TpLink,Archer AX21,Archer AX21(US)_V3_1.1.4 Build 20230219,2023-03-17,,New Features/Enhancement: 1. Added EasyMesh feature; 2. Added Google Assistant feature; 3. Added Access Time Control and Bandwidth Control feature on Guest Network; 4. Added Advanced Wireless Settings on Tether App; 5. Added Speed Limit feature; 6. Added new time zones into the system time feature; 7. Increase the maximum number of entries for port forwarding to 64; 8. Optimize the client list UI; 9. Optimize the HomeShield feature. Bug Fixed: 1. Fixed some security issues.,https://static.tp-link.com/upload/firmware/2023/202303/20230317/Archer AX21(US)_V3_230219.zip
TpLink,Archer AX23,Archer AX23(EU)_V1.20_1.1.0 Build 20230725,2023-08-08,,"Modifications: 1.Added support for EasyMesh with ethernet backhaul. 2.Added support for Google Assistant. 3.Added Access Time Control, Bandwidth Control and Captive Portal to Guest Network. 4.Added speed limit and filter option in client list. 5.Added Access Control, WPS, TP-Link ID, LED Control, Wireless Schedule, Reboot Schedule and other functions in AP mode. 6.Added IoT Network and IoT security. 7.Optimized the wireless schedule function. 8.Increased the max value of Port Forwarding entries to 64. 9.Enhanced device security. 10.Optimized the UI on Tether. 11.Fixed the bug that daylight saving time does not take effect in certain environments. NOTE: This firmware can not be degraded to the previous version.",https://static.tp-link.com/upload/firmware/2023/202308/20230808/Archer AX23(EU)_1.2_230725.zip
TpLink,Archer AX23,Archer AX23(EU)_V1.2_220216,2022-04-06,,Bug Fixed: 1. Fixed the bug on the Web UI; 2. Fixed the bug that the router rebooted abnormally during Wi-Fi Calling in some cases; 3. Fixed the bug that Android device cannot obtain IPv6 DNS in some cases.,https://static.tp-link.com/upload/firmware/2022/202204/20220406/Archer AX23(EU)_V1.2_220216.zip
TpLink,Archer AX23,Archer AX23(EU)_V1.2_211126,2021-12-15,,New Features/Enhancement: 1.Optimized the IPTV function; 2.Updated openssl version; 3.Added the CWMP and Agile config function; 4.Improved the wireless stability and security. Bug Fixed: 1.Fixed the bug that the router has no Internet access in some cases; 2.Fixed the bugs on the Web UI and Tether App.,https://static.tp-link.com/upload/firmware/2021/202112/20211215/Archer AX23(EU)_V1.2_211126.zip
TpLink,Archer AX50,Archer AX50(EU)_V1_1.0.14 Build 20240108,2024-01-29,,Modifications and Bug Fixes: 1. Fixed the bug that the mail system log function cannot be used if some mailboxes are used; 2. Enhance device security.,https://static.tp-link.com/upload/firmware/2024/202401/20240129/Archer AX50_V1_240108.zip
TpLink,Archer AX50,Archer AX50(EU)_V1_230907,2023-09-27,,Modifications and Bug Fixes: Enhance device security.,https://static.tp-link.com/upload/firmware/2023/202309/20230927/Archer AX50(EU)_V1_230907.zip
TpLink,Archer AX50,Archer AX50(EU)_V1_1.0.13 Build 20230906,2023-09-22,,Note: Enhanced homecare stability; Optimized system stability.,https://static.tp-link.com/upload/firmware/2023/202309/20230922/Archer AX50(EU)_V1_230906.zip
TpLink,Archer AX53,Archer AX53(EU)_V2_1.0.3 Build 20240123,2024-03-06,,Modifications: Enhanced device security; Enhanced device stability.,https://static.tp-link.com/upload/firmware/2024/202403/20240306/Archer AX53(EU)_V2_240123.zip
TpLink,Archer AX53,Archer AX53(EU)_V2_ 231124,2023-12-12,,Modifications and Bug Fixes: 1. Fixed the bug that the Internet LED light display effect contrary to the design.,https://static.tp-link.com/upload/firmware/2023/202312/20231212/Archer AX53(EU)_2.0_ 231124.zip
TpLink,Archer AX53,Archer AX53(EU)_V2_1.0.1 Build 20231115,2023-11-30,,First Firmware Released.,https://static.tp-link.com/upload/firmware/2023/202311/20231130/Archer AX53(EU)_V2_231115.zip
TpLink,Archer AX72,Archer AX72(EU)_V1_1.2.4 Build 20240125,2024-03-07,,Modifications: Enhanced device stability; Fixed the bug that prevented the ability to be pinged with WireGuard server enabled.,https://static.tp-link.com/upload/firmware/2024/202403/20240307/Archer AX72(EU)_V1_240125.zip
TpLink,Archer AX72,Archer AX72(EU)_V1_1.2.2 Build 20230927,2024-01-23,,Modifications and Bug Fixes: 1. Added management support for HomeShiled functions on the Web management page; 2. Optimized performance of HomeShiled; 3. Enhance device security; 4. Optimize the working stability of the equipment.,https://static.tp-link.com/upload/firmware/2024/202401/20240123/Archer AX72(EU)_V1_230927.zip
TpLink,Archer AX72,Archer AX72(EU)_V1_1.2.1 Build 20230626,2023-07-07,,"This firmware contains important updates for HomeShield Pro, and we strongly recommend all HomeShield Pro users to upgrade to this firmware. You will be unable to downgrade to the previous firmware version after updating this firmware. New Features/Enhancement: 1. Newly support to set LAN DNS server as WAN port DNS server; 2. Newly support Google Assistant function; 3. Newly support Tether Wireless Advanced Configuration; 4. Newly support EasyMesh and Ethernet backhaul; 5. Newly add Access Time Control and Bandwidth Control function for the Guest Network. 6. Added Advanced features into AP mode; 7. Added flow control switch; 8. Added IoT network feature; 9. Added VPN Client feature; 10. Added Speed limit feature; 11. Optimized Quick Setup feature; 12. Optimized web UI of IPTV feature; 13. Port Forwarding maximum entries increased to 64; 14. Enhanced the stability and reliability of the HomeShield pro; 15. Removed some built-in NTP servers; Bug Fixed: Fixed some bugs related to the HomeShield feature. NOTE: To fully utilize all HomeShield Pro features, we recommend that you download and install the latest version of the Tether app on your mobile device. For Android users: Recommended Tether version 4.1.23 or later For iOS users: Recommended Tether version 4.1.11 or later",https://static.tp-link.com/upload/firmware/2023/202307/20230707/Archer AX72(EU)_V1_230626.zip
TpLink,Archer AX72 Pro,Archer AX72 Pro(EU)_V1_1.2.3 Build 20240125,2024-03-07,,Modifications: Enhanced device stability; Fixed the bug that prevented the ability to be pinged with WireGuard server enabled.,https://static.tp-link.com/upload/firmware/2024/202403/20240307/Archer AX72 Pro(EU)_V1_240125.zip
TpLink,Archer AX72 Pro,Archer AX72 Pro(EU)_V1_1.2.2 Build 20230831,2023-09-21,,This update is recommended for all users and provides important security updates. Modifications: 1. Enhance device security. 2. Improve the stability of the equipment. 3. Add the EasyMesh function. 4. Add the support to set the local DNS sever on the WAN DNS setting. 5. Add the AP advanced function. 6. Add the IoT network. 7. Add the support of the WireGuard VPN Server&Client. 8. The VPN client functions are improved. 9. Enhanced the IoT compatibility. 10.Cannot downgrade back to previous firmware.,https://static.tp-link.com/upload/firmware/2023/202309/20230921/Archer AX72 Pro(EU)_V1_230831.zip
TpLink,Archer AX72 Pro,Archer AX72 Pro(EU)_V1_1.1.0 Build 20230423,2023-06-09,,Note: 1. Optimized system performance; 2. Cannot downgrade back to previous firmware.,https://static.tp-link.com/upload/firmware/2023/202306/20230609/Archer AX72 Pro(EU)_V1_230423.zip
TpLink,Archer AX6000,Archer AX6000(EU)_V2_1.1.3 Build 20230906,2023-09-14,,Note: Enhanced homecare stability; Optimized system stability.,https://static.tp-link.com/upload/firmware/2023/202309/20230914/Archer AX6000(EU)_V2_230906.zip
TpLink,Archer AX6000,Archer AX6000(EU)_V2_1.1.2 Build 20230731,2023-08-31,,Note: 1. Update web UI components to make it work more stable; 2. Enhanced system stability; 3. Fixed a security vulnerability issue reported by Pwn2Own.,https://static.tp-link.com/upload/firmware/2023/202308/20230831/Archer AX6000(EU)_V2_230731.zip
TpLink,Archer AX6000,Archer AX6000(EU)_V2_211118,2022-01-29,,New Features/Enhancement: 1. Improved the client list feature; 2. Improved the stability of the router; 3. Added switch for the Qos feature; 4. Added VPN client feature. Bug fixed: 1. Fixed some security issues; 2. Fixed the bug that the router has unstable Internet connection in some cases; 3. Fixed the bug that the Qos feature doesn't work in some cases.,https://static.tp-link.com/upload/firmware/2022/202201/20220129/Archer AX6000(EU)_V2_211118.zip
TpLink,Archer AX80,Archer AX80(EU)_V1_1.1.1 Build 20240129,2024-03-07,,Note: Enhance system stability; Optimized WAN connection stability.,https://static.tp-link.com/upload/firmware/2024/202403/20240307/Archer AX80_V1_240129.zip
TpLink,Archer AX80,Archer AX80(EU)_V1_1.1.0 Build 20230915,2023-10-13,,"Note: 1. After upgrading to this firmware, you cannot roll back the old firmware; 2. Newly support EasyMesh with ethernet backhaul; 3. Newly support IoT Network; 4. Newly support WireGuard VPN; 5. Newly support Flow Control function; 6. Newly support Device isolation; 7. Enhanced system stability.",https://static.tp-link.com/upload/firmware/2023/202310/20231013/Archer AX80(EU)_V1_230915.zip
TpLink,Archer AX80,Archer AX80(EU)_V1_1.0.4 Build 20230829,2023-08-31,,This update is recommended for all users and provides important security updates. Modifications and Bug Fixes 1. Enhance device security; 2. Improve the stability of the equipment.,https://static.tp-link.com/upload/firmware/2023/202308/20230831/Archer AX80(EU&JP)_V1_230829.zip
TpLink,Archer AX95,Archer AX95(EU)_V1_1.0.4 Build 20230620,2023-07-26,,"This firmware contains important updates for HomeShield Pro, and we strongly recommend all HomeShield Pro users to upgrade to this firmware. New Features/Enhancement: 1. Improved the accuracy of Client Type Identification in the offline state; 2. Enhancing the Parental Control feature to support blocking traffic in more scenarios. Bug Fixed: 1. Fixed some bugs related to the HomeShield feature, which enhances the stability and reliability of the HomeShield security function. NOTE: To fully utilize all HomeShield Pro features, we recommend that you download and install the latest version of the Tether app on your mobile device. For Android users: Recommended Tether version 4.1.23 or later For iOS users: Recommended Tether version 4.1.11 or later",https://static.tp-link.com/upload/firmware/2023/202307/20230726/Archer AX95(EU)_V1_230620.zip
TpLink,Archer AX95,Archer AX95(EU)_V1_1.0.2 Build 20220824,2022-09-26,,First firmware release.,https://static.tp-link.com/upload/firmware/2022/202209/20220926/Archer AX95_V1_220824.zip
TpLink,Archer GX90,Archer GX90(EU)_V1_1.1.3 Build 20230906,2023-09-25,,This update is recommended for all users and provides important security updates. Modifications and Bug Fixes 1. Enhanced system security and stability; 2. Updated HomeCare related function.,https://static.tp-link.com/upload/firmware/2023/202309/20230925/Archer GX90(EU)_V1_230906.zip
TpLink,Archer GX90,Archer GX90(EU)_V1_1.1.2 Build 20230830,2023-08-31,,This update is recommended for all users and provides important security updates. Modifications and Bug Fixes 1. Enhance device security; 2. Improve the stability of the equipment.,https://static.tp-link.com/upload/firmware/2023/202308/20230831/Archer GX90(EU)_V1_230830.zip
TpLink,Archer GX90,Archer GX90(AU)_V1_1.1.1 Build 20230119,2023-03-29,,"New Features/Enhancement: 1. Optimized IPTV features and support more ISP networks. Bug Fixed: 1. Fixed the bug that the time machine feature couldn't find the USB backup path after updating the MacOS 13.1 version; 2. Fixed the bug that the wireless schedule feature isn't working as expected in some special cases; 3. Fixed the bug that the PPPoE connection type doesn't carry the ""server name"" field in some special cases.",https://static.tp-link.com/upload/firmware/2023/202303/20230329/Archer GX90(AU)_V1_230119.zip
TpLink,Archer AX90,Archer AX90(EU)_V1&V1.2_210903,2021-11-23,,New Features/Enhancement: 1. Improved the performance of the wireless network; 2. Improved the static routing feature; 3. Modified the default hostname of the dynamic IP connection. Bug Fixed: 1. Updated the version of the Dropbear and fixed some Dropbear vulnerabilities; 2. Updated the version of the OpenSSL and fixed some OpenSSL vulnerabilities; 3. Fixed some web UI errors; 4. Fixed the bug that the result of the HomeShield traffic statistic feature is incorrect; 5. Fixed the bug that the router sometimes couldn't recognize exFAT format USB disk correctly; 6. Fixed the bug that sometimes the number of the client list is incorrect when the router works as the AP mode; 7. Fixed the bug that the DNS server will be cleared after the router restarts when the router works as the AP mode; 8. Fixed some issues that the OpenVPN client feature doesn't work normally.,https://static.tp-link.com/upload/firmware/2021/202111/20211123/Archer AX90(EU)_V1_210903.zip
TpLink,Archer AX11000,Archer AX11000(EU)_V2_2.1.6 Build 20230907,2023-09-15,,Note: 1. Optimized IPv6 compatibility; 2. Enhanced system stability and security; 3. Optimized web UI stability; 4. Enhanced homecare stability.,https://static.tp-link.com/upload/firmware/2023/202309/20230915/Archer AX11000(EU)_V2_230907.zip
TpLink,Archer AX11000,Archer AX11000(EU)_V2_2.1.2 Build 20220526,2022-08-16,,The first cloud firmware released,https://static.tp-link.com/upload/firmware/2022/202208/20220816/Archer AX11000(EU)_V2_220526.zip
TpLink,Archer AXE75,Archer AXE75(EU)_V1_231115,2023-12-12,,Modifications and Bug Fixes: 1. Enhance device security; 2. Improve the stability of the equipment.,https://static.tp-link.com/upload/firmware/2023/202312/20231212/Archer AXE75_V1_231115.zip
TpLink,Archer AXE75,Archer AXE75(EU)_V1_1.1.8 Build 20230718,2023-08-24,,Modifications and Bug Fixes 1. Optimized rules for parental control content filtering; 2. Optimize the client type recognition function to improve the accuracy of client; 3. Fixed the bug that parental control content filtering was not effective in some cases; 4. Fixed the bug that traffic statistics were inaccurate; 5. Fixed the bug that clients may fail to obtain IP addresses after the lan port mode is changed in the VLAN bridge.,https://static.tp-link.com/upload/firmware/2023/202308/20230824/Archer AXE75_V1_230718.zip
TpLink,Archer AXE75,Archer AXE75(EU)_V1_1.1.6 Build 20221208,2023-05-12,,Enhancement: 1. Improved wired stability. Bug Fixed: 1. Fixed the bug that the ARP entry will disappear after enabling IP & MAC Binding feature in some cases; 2. Fixed the translation error on the Web UI; 3. Fixed the bug that VPN Client can't work after enabling Parent Control feature; 4. Fixed the bug that MacOS13.1 can't find the path for the usb storage when using Time Machine feature. Note: You will be unable to downgrade to the previous firmware version after updating this firmware.,https://static.tp-link.com/upload/firmware/2023/202305/20230512/Archer AXE75(EU)_V1_221208.zip
TpLink,Archer Air R5,Archer Air R5(EU)_V1_1.1.4 Build 20230922,2024-02-04,,Modifications: Added flow control. Fixed several UI display bugs.,https://static.tp-link.com/upload/firmware/2024/202402/20240204/Archer Air R5(EU)_V1_230922.zip
TpLink,Archer Air R5,Archer Air R5(EU)_V1_1.1.1 Build 20230714,2023-12-29,,Modifications and Bug Fixes: Optimize the stability of the equipment.,https://static.tp-link.com/upload/firmware/2023/202312/20231229/Archer Air R5(EU)_V1_230714.zip
TpLink,Archer Air R5,Archer Air R5(EU)_V1_1.1.3 Build 20230725,2023-10-17,,Modifications and Bug Fixes: 1. Fixed the bug that the time zone page failed to obtain the time from the pc; 2. Fixed the bug that the Open VPN sever can't get the Internet or drop the Internet.,https://static.tp-link.com/upload/firmware/2023/202310/20231017/Archer Air R5(EU&US)_V1.0_230725.zip
